SaleID,price
150310,1020.0882711377594
150311,13749.519182879383
150312,8477.834686006448
150313,6972.488176840003
150314,517.258630467104
150315,2010.0763368647572
150316,18879.745577092344
150317,17513.777215080387
150318,6063.248619545379
150319,17065.336443119835
150320,3504.7819762140107
150321,2646.94451824345
150322,4271.104651367372
150323,10048.962343252893
150324,977.6482433506058
150325,1263.020431494976
150326,498.14350315294797
150327,373.049113114931
150328,2094.3751638354593
150329,7885.9884990479095
150330,10122.16390332627
150331,203.6626921914679
150332,63058.09286219718
150333,2837.487725395288
150334,211.33109610650553
150335,9602.439067537689
150336,833.2734208394193
150337,3647.2611733995977
150338,12871.921533891109
150339,3228.9464541282923
150340,11176.396113865529
150341,5640.847384990436
150342,2683.426527917616
150343,2770.607446801777
150344,3784.822158080471
150345,14591.900566093878
150346,3414.222835804476
150347,7994.154962187924
150348,2568.306287138852
150349,1662.1367562325963
150350,1757.2355579098771
150351,19794.305431634377
150352,12553.157995786987
150353,934.175233207019
150354,2182.164149818817
150355,13609.662290699622
150356,1901.8418509357195
150357,748.915255295508
150358,13489.071276754774
150359,5897.996621507855
150360,3894.686316899935
150361,1661.9042218493678
150362,2259.7166029939317
150363,22249.831198331667
150364,1026.7990029261696
150365,11534.832077526838
150366,5928.469602174631
150367,27946.258029827346
150368,1884.157606591856
150369,1402.1580475418868
150370,823.4871833628592
150371,10778.423351382315
150372,1968.4584665905322
150373,4581.164744932501
150374,4003.827768715013
150375,2376.9512961065575
150376,824.1891126325168
150377,6930.899964758522
150378,10872.90476103717
150379,2876.094999373011
150380,4343.138934053592
150381,5754.393336126257
150382,12226.017890331977
150383,3698.756294027427
150384,3409.8794851315615
150385,1545.6231706077092
150386,5382.356540457678
150387,6824.625247700162
150388,6135.036614936087
150389,868.2025992701917
150390,166.91164083870797
150391,1253.89087067109
150392,1255.2672282024664
150393,2277.0115899471357
150394,1837.968452242504
150395,2496.9810856469267
150396,2287.664647730533
150397,6903.699383304829
150398,18036.049859425653
150399,785.5988652607574
150400,8504.494417865904
150401,7147.142892910559
150402,1162.4579111064904
150403,1076.019662310718
150404,6814.183012626273
150405,6751.618590305484
150406,4663.1016170185785
150407,1893.7720516771137
150408,10014.884160935899
150409,17413.69775699731
150410,10577.17270539312
150411,4412.167673930917
150412,2741.8718474960724
150413,5280.173387197312
150414,12754.166686817949
150415,9969.360925342036
150416,16559.24233792696
150417,1876.1497188413318
150418,2080.493529902121
150419,1006.4072132560572
150420,9215.993692850574
150421,4709.568221839381
150422,18222.432617519546
150423,718.0695428821466
150424,7633.460175220289
150425,3489.8669265284575
150426,7836.919175867865
150427,486.5431547305283
150428,13765.1232162407
150429,6222.8852467974175
150430,2761.838581666653
150431,1503.5874234916269
150432,654.058866566838
150433,10223.562262447627
150434,3053.346800782331
150435,39644.95061264558
150436,584.2450767950539
150437,713.1270578317797
150438,1786.0124932199446
150439,1084.7479641492232
150440,1439.2977683729455
150441,418.7736297544506
150442,3221.274775689858
150443,3303.9021870646466
150444,14244.348237373546
150445,17855.023833479936
150446,11295.662480273713
150447,162.5820915982844
150448,13636.985297200245
150449,23197.08003054431
150450,5978.271722231446
150451,1221.5884117549754
150452,4603.132814325322
150453,11090.928533469456
150454,7099.550676871435
150455,7247.177267040903
150456,17469.41987098661
150457,1381.5256451628848
150458,10475.022712907805
150459,10549.377355343957
150460,4038.1670554711586
150461,1499.2023922165993
150462,8840.55679246023
150463,3695.38653257417
150464,5487.829383456141
150465,11888.878556209387
150466,1831.5780641748554
150467,12489.029901020058
150468,5367.281550203032
150469,4592.076101539036
150470,1849.85340129877
150471,4138.180442211762
150472,10849.791046081491
150473,3313.346309764672
150474,1194.0099733193092
150475,744.4699196118792
150476,828.4970351436644
150477,5260.658215713003
150478,706.3397903157856
150479,1288.584487526739
150480,5610.360475564486
150481,1476.3953178468932
150482,1177.7427166931159
150483,2426.944668565724
150484,1875.9969695563968
150485,1444.830326459094
150486,778.2428904401582
150487,1223.873250474432
150488,975.3799537129096
150489,1163.3014565492856
150490,9754.429657864144
150491,10245.268993212836
150492,4245.797228185739
150493,4288.177107056268
150494,15244.518563893364
150495,7822.698783854615
150496,2453.5784679787107
150497,3140.6704052407076
150498,67340.06768020411
150499,10434.627746311011
150500,3571.7385648629865
150501,10703.413147664098
150502,7820.753356621788
150503,14413.916872080797
150504,2396.1668827041167
150505,4359.005685562725
150506,2371.934727712731
150507,1855.058243911855
150508,1423.5097700718186
150509,8895.184745519275
150510,3493.48762876427
150511,1783.6488515515434
150512,6667.335588795571
150513,1017.7535066878713
150514,694.1008635673329
150515,2037.2635716981276
150516,867.0194091796706
150517,881.6948592476149
150518,1897.357996385661
150519,5325.177398438111
150520,5452.83317288682
150521,8421.810837352354
150522,16604.36091317422
150523,22076.20205703252
150524,3140.188619734764
150525,13450.19779715422
150526,766.6175107849135
150527,1119.8765753993728
150528,7915.186519151437
150529,3007.1388233149187
150530,7585.47719400731
150531,6337.330191438523
150532,7451.924668603902
150533,1342.1677279661453
150534,13995.439231319988
150535,13007.431409776655
150536,6674.433487841032
150537,511.6856540793472
150538,2189.559512656555
150539,11158.221107654463
150540,13248.699035319194
150541,8430.24075089667
150542,1332.7252526244356
150543,10925.045747037017
150544,7029.632291913733
150545,852.1638801011952
150546,5322.190910192692
150547,1910.5018462188914
150548,1873.3031761007164
150549,828.4602567889078
150550,3286.9146496894714
150551,29300.272240813858
150552,6266.823012160319
150553,1757.48832708622
150554,8839.444210790272
150555,4119.294680737434
150556,22290.4245783941
150557,5913.060824721868
150558,2737.325591146714
150559,5593.250939027746
150560,2541.2043311205166
150561,2725.411208225824
150562,1009.1866189798541
150563,9411.52351604429
150564,14441.906471504015
150565,1741.9925325400604
150566,3762.8003428012207
150567,1208.4675483480337
150568,1019.1012706916839
150569,7660.226326850955
150570,1556.145643575117
150571,16464.67405997395
150572,2333.3759265941026
150573,10158.875936858884
150574,11619.282391631263
150575,1880.1569810455771
150576,1360.162553528308
150577,449.4201939678305
150578,13230.58585872675
150579,397.76568506274725
150580,4821.298671241361
150581,27275.23759848061
150582,4449.069745629405
150583,2355.6327582026784
150584,13754.103059593792
150585,511.6484058487667
150586,13142.663133625674
150587,4056.301904645751
150588,506.7475587571095
150589,5040.106050138596
150590,11697.558344069243
150591,11795.425339401481
150592,1597.269734005224
150593,14489.29035600731
150594,1669.0364027448513
150595,24264.097973107106
150596,1789.2252919772168
150597,6794.390771203009
150598,5129.714982628009
150599,648.2952833449997
150600,8485.623032462163
150601,1642.5060889465678
150602,18528.083690679152
150603,10420.286192166619
150604,2278.889558717612
150605,1977.596468539136
150606,4829.247080141829
150607,4846.2703824441105
150608,1446.8136410097877
150609,1063.839151128162
150610,1471.9163881375628
150611,1829.917596517497
150612,7819.4087696214165
150613,922.8361222780663
150614,30233.36008538145
150615,535.1253553487059
150616,9706.450849900353
150617,557.1459340274084
150618,1762.85720191446
150619,13691.362304894881
150620,3445.5691227093994
150621,8214.385415163357
150622,9964.78035382062
150623,9826.082441939358
150624,374.52741316601805
150625,5069.373194330197
150626,2876.666408189878
150627,7113.902412569047
150628,629.0466842609892
150629,1110.156754804434
150630,4849.603105696509
150631,13328.3302167367
150632,1690.7141570319927
150633,5842.885224499552
150634,7637.566840397827
150635,2339.2286468462535
150636,5928.8169159226745
150637,596.8334992107973
150638,13727.5213450103
150639,6870.069178642956
150640,994.9852801008508
150641,20501.323494770055
150642,9579.570811065685
150643,5873.742944849313
150644,23397.245343715407
150645,17041.54050677928
150646,10998.066554260455
150647,3104.387080255393
150648,4713.4592448125395
150649,12097.194637965633
150650,4397.623663705646
150651,1307.8764000597698
150652,27997.1640420113
150653,962.7273626898328
150654,4216.414907398553
150655,5008.126235390333
150656,990.0251760493401
150657,13181.843646470741
150658,1266.733940251831
150659,8574.163417304924
150660,1195.154606175312
150661,339.61730374470903
150662,7542.482273578391
150663,2961.10314603878
150664,10383.89796883571
150665,1109.8335884186026
150666,1407.88605720224
150667,5752.251015545527
150668,3925.2780434198435
150669,4854.554106947979
150670,6012.108830893004
150671,3924.5480641749136
150672,2196.4858479408
150673,4961.015294444726
150674,20858.707043695933
150675,4579.2996057767095
150676,1375.682217724869
150677,901.8668531592903
150678,2156.4991667601657
150679,4088.9509196192
150680,2615.0960875569735
150681,25856.63802521076
150682,2435.551720733216
150683,6671.786635447127
150684,1963.8444814840882
150685,978.6361933632122
150686,19919.46960751572
150687,2940.6950364378636
150688,1925.4762533247347
150689,1178.486363809609
150690,827.2372057488703
150691,12677.054547266976
150692,971.1138739518049
150693,5035.1912589008925
150694,5142.483730532489
150695,6396.889311061898
150696,1342.392387526104
150697,2497.0693532034484
150698,35619.64509473453
150699,1163.8408425644861
150700,24297.22853236054
150701,922.9186113426586
150702,9256.884397181548
150703,13640.386774560768
150704,5742.166635592427
150705,1055.7661716231441
150706,11375.093174182395
150707,4578.808714842983
150708,1328.6082888332203
150709,1728.5862922275478
150710,10849.742409842023
150711,4435.75830600217
150712,6905.128322297758
150713,7357.849427456365
150714,2556.110864025407
150715,18666.655259436175
150716,277.89565485661694
150717,44874.74128403653
150718,9339.096919357671
150719,5178.103406636588
150720,5837.925188479858
150721,3214.486404820184
150722,2782.1074537339596
150723,3413.1342812775233
150724,1508.3673772821485
150725,989.8578881692483
150726,1526.733753358882
150727,10465.827546380922
150728,31858.123342588937
150729,2924.191152933527
150730,5919.525061707396
150731,6381.454720825115
150732,13326.29362828092
150733,3453.1586844706026
150734,3177.5894517008273
150735,5395.481183613963
150736,2413.5077542957515
150737,24781.79660593938
150738,14244.248088095363
150739,1901.5076689545049
150740,301.6697689604764
150741,4804.531656762261
150742,345.69371336059373
150743,651.799448460504
150744,1383.4689055084623
150745,1054.9816942724387
150746,2433.8325148818276
150747,1050.4574015402854
150748,10200.540113401328
150749,1244.9365669959006
150750,1125.8196012361043
150751,6274.6099308884695
150752,75920.66710687072
150753,9271.292086137371
150754,1170.6758575939366
150755,1302.3078962744912
150756,11743.030017279038
150757,21709.60503641072
150758,64258.0903301198
150759,399.4269235788384
150760,1527.81288751262
150761,3445.1560858140047
150762,659.2977447378137
150763,12584.234155809667
150764,10184.895483188704
150765,2568.0429352741844
150766,2277.2445547982425
150767,2652.2849173601016
150768,3831.169235455377
150769,3131.8375553210753
150770,828.5249629240054
150771,1286.9386343222034
150772,0.1645531588512803
150773,1569.1094335367484
150774,3391.0166974586637
150775,2493.692265519925
150776,2408.1247148061816
150777,14416.419622783093
150778,2893.1073955054326
150779,1696.9754114568113
150780,14973.671286836901
150781,4573.993538722294
150782,33412.4324266154
150783,759.1513979978721
150784,2285.1494989709263
150785,11217.973021059177
150786,8017.043188889602
150787,1068.4484885947006
150788,21219.64979752092
150789,2713.3615018596793
150790,2719.3886307938646
150791,7569.246870267074
150792,1102.2041739348624
150793,2494.685353603176
150794,5811.81354490971
150795,3126.9536315344403
150796,8956.577767095585
150797,4195.904258061691
150798,1928.6419632390298
150799,7439.008651041117
150800,2083.863488598464
150801,7850.379538254919
150802,864.8912121581367
150803,15012.99583352451
150804,6839.02861478811
150805,3871.153987526586
150806,12854.552015258207
150807,5074.627828376888
150808,15138.519603101642
150809,2022.4081996697173
150810,230.6957237288239
150811,891.052535235046
150812,1409.5903959618508
150813,775.3375373286246
150814,1920.3805791910622
150815,1743.3768789661221
150816,1604.4349183881595
150817,22727.917428526292
150818,6953.274937104685
150819,843.9488305222508
150820,9678.266322503985
150821,6720.696241123302
150822,7605.384735608313
150823,2203.4142399180337
150824,1901.7750200241317
150825,3170.07799293303
150826,3014.341094311448
150827,12084.321368949526
150828,12725.789480140442
150829,6159.051501029175
150830,1393.659484658921
150831,1366.0341453107899
150832,8361.208805592772
150833,4631.66713494068
150834,7749.574087603243
150835,4465.203513406455
150836,12409.85132690133
150837,657.2333516611754
150838,536.9646396656815
150839,6324.973060086006
150840,6104.678198775872
150841,1685.984129129717
150842,817.7977965406277
150843,3326.2662708320577
150844,2893.3199550755808
150845,5051.1021640764975
150846,7884.906957500729
150847,1435.855724584737
150848,5791.911247841528
150849,1382.9089917385559
150850,12011.907300463772
150851,15417.816638058266
150852,15282.539130623678
150853,2524.2483607117224
150854,2802.2210747289464
150855,3011.0625738580766
150856,1670.056041832017
150857,1093.417094008767
150858,140.12964566630492
150859,10576.319191775776
150860,1357.9242826483962
150861,1135.063758116581
150862,1228.4673164406795
150863,3066.3623628188197
150864,4146.827191207856
150865,7924.398898329996
150866,260.3895057150479
150867,20704.489290776863
150868,5752.897994720445
150869,2699.206182253086
150870,1030.9551700793445
150871,3341.233690446506
150872,1515.8934466453456
150873,4359.030855690339
150874,524.1762564810297
150875,2683.002154385407
150876,1659.0392109268796
150877,753.7057721742234
150878,4867.968754324743
150879,10480.683935623409
150880,791.7857856699668
150881,207.53004190245701
150882,21438.945005212146
150883,1116.4647504950399
150884,22666.83694245461
150885,14210.417826214554
150886,368.3365828987271
150887,6939.316958917333
150888,1076.9029882543168
150889,1637.2865135121947
150890,6422.420198402474
150891,3746.411385840559
150892,1202.1121696677767
150893,1446.674951856567
150894,7646.260031978072
150895,996.2770741300333
150896,2790.0375426522114
150897,17145.21240995531
150898,9834.050494451345
150899,1600.464113459348
150900,5821.938343757953
150901,5074.992264320388
150902,563.0356819839981
150903,33984.23165965191
150904,1435.4960332691167
150905,2241.352494124174
150906,9007.268918957947
150907,977.3157321613971
150908,3122.904385243026
150909,891.3351342346627
150910,948.6518702827582
150911,6735.930983494555
150912,5272.0555606
150913,5508.494095065313
150914,3686.6168707999946
150915,4302.60467156776
150916,1885.2224163567616
150917,8983.615511142547
150918,3510.398490324028
150919,898.199892164112
150920,2546.0410617749785
150921,1775.9543104026702
150922,2983.350528332984
150923,1446.7986393302185
150924,6636.809163449363
150925,354.21180327850215
150926,2461.27672850395
150927,3461.2035577572524
150928,21398.630712989154
150929,4046.7946480284563
150930,13445.319728030607
150931,7796.12246715277
150932,381.8997550402862
150933,8095.9343328065615
150934,1936.525390121863
150935,6261.660391567358
150936,1992.7461666421457
150937,535.7380306753065
150938,1346.161617733947
150939,5487.760462386186
150940,6366.519774074896
150941,5791.285458520565
150942,3841.4298247099023
150943,1823.5020833700996
150944,10158.875936858884
150945,3143.360702919706
150946,1434.866259653721
150947,4262.5155675906
150948,5117.4228014146065
150949,78899.77907118745
150950,8184.218967374016
150951,6499.4734679534795
150952,2788.2669202822417
150953,2218.8073369550984
150954,11038.235423196164
150955,8478.499960397417
150956,3180.559551409906
150957,10067.830637803285
150958,1012.5368575818068
150959,2230.9192355570794
150960,10941.62600729944
150961,1949.5940652481988
150962,7436.544654934022
150963,2051.779188476775
150964,1379.589713463999
150965,1130.4786865787514
150966,15883.79281136626
150967,4127.378503284845
150968,2417.0901710291528
150969,911.5839706921797
150970,1171.841524941831
150971,2108.5780160634185
150972,6144.384001935684
150973,9285.865251898209
150974,6922.219254606536
150975,10534.45868361295
150976,411.4505865757379
150977,13898.113168414038
150978,184.56969463859417
150979,328.83767691642885
150980,2675.2997637752383
150981,1495.363666990198
150982,5886.346862754566
150983,1683.2779298611022
150984,3942.360838875561
150985,33971.921398250895
150986,4464.338270556516
150987,2823.335730984226
150988,2668.164879693649
150989,12043.085362103644
150990,3172.932687126573
150991,5734.906000569508
150992,1159.586100705335
150993,821.5732712714811
150994,1792.0639666249494
150995,4451.769497908276
150996,892.5894572569542
150997,5453.2143433162055
150998,3094.046476021472
150999,9515.804875804399
151000,977.87310759383
151001,-32.92022058230322
151002,2581.2077131783544
151003,190.49081828715646
151004,5620.841666661862
151005,896.0703875665617
151006,7736.79635025372
151007,1892.391687296269
151008,14601.63830569025
151009,1066.6955426371112
151010,246.08409415400934
151011,4344.2744300714485
151012,412.98354230814607
151013,11240.540424995794
151014,17425.228835335874
151015,1507.528962817449
151016,2469.638251842861
151017,1654.1108764605033
151018,2704.205221521093
151019,4493.716541772298
151020,1686.4433085272963
151021,1024.3563761406774
151022,732.7164748257827
151023,4584.978302166047
151024,16636.839730007647
151025,2484.4936789574404
151026,5464.756445729157
151027,7333.79785011346
151028,2219.1442083511806
151029,4981.075764436808
151030,7037.1643714599395
151031,559.2192223879491
151032,958.0993177024027
151033,13762.445375338037
151034,3146.6180921047808
151035,1837.0760763840408
151036,928.7569709830877
151037,633.078393407648
151038,11946.60126787304
151039,665.7040037530246
151040,15999.14106768529
151041,1476.1793635322858
151042,342.0522811597125
151043,137.45230114118297
151044,3461.369503213746
151045,305.2108390015204
151046,10653.762852790425
151047,1163.4338478046823
151048,5746.157355659498
151049,453.701413833199
151050,2508.184724803743
151051,21050.84627074858
151052,2032.5857298002782
151053,3261.2065644587574
151054,3416.6160091894317
151055,577.4014839454244
151056,453.939654359289
151057,5960.602079546534
151058,1567.670236241136
151059,14210.221263169391
151060,4252.486366908301
151061,1801.8643904005753
151062,3763.91861484762
151063,8230.65958076531
151064,8297.893583542842
151065,893.8710234466721
151066,16779.615491992052
151067,8199.709426880096
151068,7808.127481849423
151069,621.2239407595705
151070,3544.008681102968
151071,11722.525431905953
151072,1926.5063610610675
151073,1955.268538423544
151074,1206.304102168464
151075,299.7587460531223
151076,917.7101496767883
151077,1378.0164431959333
151078,7867.2960464837315
151079,2298.1247768833628
151080,3732.205019085205
151081,1032.633070759873
151082,2751.6640852244864
151083,12084.120158374522
151084,677.7272795780927
151085,1608.374561156812
151086,4557.095247533756
151087,33234.12521179792
151088,955.270454420194
151089,1641.460579093422
151090,5281.266824007484
151091,124.1876786571693
151092,1379.0990992742472
151093,10365.422728439686
151094,16986.23447924204
151095,5612.656321952719
151096,1881.6973407059745
151097,5854.227367028394
151098,910.6100489438692
151099,3274.1599250825375
151100,2924.8846244289434
151101,1437.356755171073
151102,23322.352180518305
151103,15484.479929527088
151104,1524.8145799510376
151105,821.0983617151744
151106,990.1033062711269
151107,18708.39939527049
151108,1558.350184229304
151109,1661.1147506266952
151110,2290.185295198403
151111,172.69222002410078
151112,646.7116740479264
151113,5719.540301025792
151114,366.7298411530153
151115,6419.694205239641
151116,4786.173598850593
151117,10741.256623174377
151118,1270.9365675830281
151119,23887.229529100023
151120,15976.37729914483
151121,4497.356186358285
151122,2589.5571453826115
151123,3281.9798086685605
151124,5950.904715434527
151125,2572.51637042496
151126,10907.460044788193
151127,7004.343837124445
151128,8053.586621753621
151129,262.88033239019876
151130,10336.332606038213
151131,6273.4443720833315
151132,4445.460681947172
151133,2152.4688430541614
151134,8718.899562265364
151135,12618.486354829014
151136,3346.4678381489457
151137,1628.8951524826443
151138,22332.918687747828
151139,7656.3413663404135
151140,5783.3627611752
151141,2331.1071852684327
151142,5329.622178799151
151143,2058.5237158192986
151144,1459.8330093768789
151145,11808.777048934506
151146,6513.29208586415
151147,5713.890357703721
151148,749.7715653780457
151149,1614.9843521528367
151150,3380.6789911704327
151151,2599.431031912873
151152,2317.6752923814247
151153,452.9337168657937
151154,1935.652603257006
151155,1272.7392519731773
151156,11188.50339402155
151157,10369.451149610964
151158,2488.7926197883494
151159,551.6015072867797
151160,424.6439472738664
151161,8009.700638897147
151162,753.6431062342438
151163,2592.5678592211907
151164,297.2281209181819
151165,1415.0331651316983
151166,4854.440728797155
151167,6938.565881197009
151168,5477.052628324469
151169,15746.55600319545
151170,4815.421238332161
151171,10347.425826441484
151172,728.0068798072971
151173,1582.8598230104471
151174,2304.1236263310666
151175,741.4902266918286
151176,6193.564977709322
151177,2437.6791831585206
151178,866.6517926569655
151179,4787.35519685548
151180,11092.200172732515
151181,6137.8888705690215
151182,894.4484093755545
151183,3645.668836947898
151184,8092.135563037017
151185,12998.636477189546
151186,1163.8734563899127
151187,2945.742512630291
151188,22059.06344956479
151189,13754.752380361248
151190,1782.478282368868
151191,1527.2039117485488
151192,3527.2332017023164
151193,1079.1788806385741
151194,1866.3633809101163
151195,1275.4805570633036
151196,5028.1291631379645
151197,2529.2688718295185
151198,620.7511646507774
151199,6623.717236819715
151200,7664.253530556323
151201,1297.2043168293285
151202,860.5894825197728
151203,2176.192073013479
151204,8423.798270778654
151205,32559.454538511498
151206,10917.107457205191
151207,11858.521921700798
151208,9474.407289167732
151209,1021.5707819271632
151210,937.4186911204401
151211,15381.500492913143
151212,9268.17707142756
151213,11607.702540676593
151214,10018.021682232244
151215,8187.022015213757
151216,8600.125266671974
151217,10567.729801657624
151218,299.5046009644543
151219,7048.983747952011
151220,942.8995895334838
151221,2597.7523825118833
151222,1303.7817096932386
151223,24445.62518998501
151224,18105.637225017534
151225,1351.592409864084
151226,1125.810575911486
151227,9658.890340060338
151228,4013.0231947412044
151229,369.17908891882576
151230,7407.63319517989
151231,2313.720917503216
151232,13460.234437726087
151233,4319.4045293748695
151234,4697.293064640974
151235,6433.24174911075
151236,2268.2909786330392
151237,8106.916778499959
151238,1766.2216298766805
151239,1988.7036201842766
151240,12319.023247303905
151241,9055.9069186192
